time,VS,HS,TS,IH,IT,IC,OT,OH,OC
2024/1/12 10:30,0,0,1,90.77,18.09,2121,22.97,54.77,414
2024/1/12 10:40,0,0,1,87.84,18.15,2446,23.22,54.35,416
2024/1/12 10:50,0,0,1,90.3,18.03,1627,22.75,55.99,408
2024/1/12 11:00,0,0,1,91.6,18.14,1869,22.84,55.78,408
2024/1/12 11:10,0,0,1,89.01,18.25,2284,22.94,54.03,407
2024/1/12 11:20,1,1,1,87.88,18.09,2089,22.79,54.49,406
2024/1/12 11:30,1,1,1,89.09,17.97,1693,23.2,52.99,405
2024/1/12 11:40,0,0,1,91.38,18.08,1789,23.8,51.71,438
2024/1/12 11:50,0,0,1,90.61,18.05,2174,23.42,52.79,426
2024/1/12 12:00,1,1,1,88.98,17.78,2095,22.62,54.94,415
2024/1/12 12:10,1,1,1,89.63,17.8,1664,22.75,55.35,412
2024/1/12 12:20,1,1,1,91.91,18.01,1768,23.04,54.14,407
2024/1/12 12:30,0,1,1,92.6,18.12,2185,22.82,54.87,405
2024/1/12 12:40,1,1,1,92.36,17.8,2309,22.95,54.97,405
2024/1/12 12:50,1,1,1,90.51,17.7,1766,22.75,55.47,404
2024/1/12 13:00,1,1,1,91.6,17.86,1623,22.86,55.47,403
2024/1/12 13:10,0,1,1,92.57,17.93,1934,22.87,55.18,401
2024/1/12 13:20,0,1,1,92.84,17.8,2331,22.71,55.06,402
2024/1/12 13:30,1,1,1,91.92,17.48,2029,22.59,56.81,404
2024/1/12 13:40,1,1,0,91.23,17.55,1626,22.48,56.21,403
2024/1/12 13:50,0,0,0,92.8,17.97,1808,22.23,57.4,400
2024/1/12 14:00,0,0,0,93.34,18.28,2224,22.26,57.75,402
2024/1/12 14:10,1,0,0,91.2,18.42,2225,22.28,58.57,407
2024/1/12 14:20,1,1,1,89.77,18.31,1764,22.06,60.5,408
2024/1/12 14:30,1,1,1,91.64,18.28,1648,21.84,59.86,408
2024/1/12 14:40,0,1,1,92.64,18.22,1970,21.67,61.49,412
2024/1/12 14:50,1,1,1,92.38,17.83,1890,21.32,64.66,412
2024/1/12 15:00,1,1,1,91.9,17.71,1544,21.21,67.22,411
2024/1/12 15:10,1,1,1,91.92,17.65,1340,20.98,68.47,409
2024/1/12 15:20,0,1,1,92.68,17.8,1510,20.54,71.59,408
2024/1/12 15:30,0,0,1,93.15,17.8,1920,19.95,74.36,414
2024/1/12 15:40,1,0,1,91.81,17.52,1990,19.23,76.43,426
2024/1/12 15:50,1,0,1,90.81,17.49,1589,18.09,80.58,446
2024/1/12 16:00,1,1,1,92.52,17.28,1348,17.22,83.46,454
2024/1/12 16:10,0,1,1,93.15,17.52,1451,16.66,85.95,470
2024/1/12 16:20,0,0,1,93.47,17.68,1841,16.23,87.3,486
2024/1/12 16:30,1,0,1,91.79,17.38,2034,15.82,88.61,473
2024/1/12 16:40,1,1,1,91.68,17.18,1667,15.52,89.41,479
2024/1/12 16:50,1,1,1,92.5,16.96,1457,15.18,89.89,495
2024/1/12 17:00,1,1,1,92.66,16.85,1343,15.01,90.46,503
2024/1/12 17:10,0,0,1,93.32,17.22,1592,14.85,90.57,498
2024/1/12 17:20,0,0,1,93.2,17.18,2004,14.59,90.84,494
2024/1/12 17:30,1,0,1,90.93,16.8,1855,14.39,91.19,506
2024/1/12 17:40,1,1,1,91.97,16.62,1486,14.37,91.46,519
2024/1/12 17:50,1,1,1,92.59,16.56,1320,14.24,91.52,519
2024/1/12 18:00,0,0,1,93.34,16.84,1594,14.12,91.83,518
2024/1/12 18:10,0,0,1,93.43,16.86,1969,14.03,92.07,528
2024/1/12 18:20,1,0,1,91.2,16.62,1851,13.83,92.09,522
2024/1/12 18:30,1,1,1,91.93,16.4,1508,13.64,92.58,528
2024/1/12 18:40,1,1,1,92.68,16.3,1354,13.66,92.72,540
2024/1/12 18:50,0,0,1,93.43,16.7,1524,13.57,92.54,536
2024/1/12 19:00,0,0,1,93.67,16.95,1872,13.49,92.56,526
2024/1/12 19:10,0,0,1,92.51,16.74,2094,13.41,92.82,538
2024/1/12 19:20,1,1,1,91.4,16.38,1676,13.49,93.21,621
2024/1/12 19:30,1,1,1,92.67,16.12,1306,13.5,93.17,602
2024/1/12 19:40,0,0,1,93.36,16.38,1447,13.42,92.9,580
2024/1/12 19:50,0,0,1,93.47,16.44,1820,13.31,92.9,572
2024/1/12 20:00,1,0,1,91.25,16.11,1867,13.22,93.18,594
2024/1/12 20:10,1,1,1,92.22,15.84,1458,13.28,93.3,617
2024/1/12 20:20,1,1,1,93,15.61,1221,13.2,93.43,620
2024/1/12 20:30,1,0,1,93.67,15.68,1161,13.22,93.64,619
2024/1/12 20:40,0,0,1,94.04,16.15,1345,13.39,93.51,616
2024/1/12 20:50,0,0,1,94.05,16.57,1732,13.51,93.28,584
2024/1/12 21:00,1,0,1,93.39,16.69,1827,13.62,93.45,586
2024/1/12 21:10,1,0,1,92.3,16.71,1469,13.77,93.59,624
2024/1/12 21:20,1,0,1,91.74,16.78,1238,13.9,93.25,601
2024/1/12 21:30,1,0,1,91.52,16.83,1147,14.05,93.31,590
2024/1/12 21:40,0,0,1,91.57,16.99,1155,14.12,93.59,598
2024/1/12 21:50,0,0,1,91.12,17.03,1410,14.12,93.74,602
2024/1/12 22:00,0,0,1,91.3,17.05,1801,14.1,93.87,570
2024/1/12 22:10,1,1,1,92.61,16.46,1745,14.2,94.01,571
2024/1/12 22:20,1,1,1,93.18,16.14,1393,14.32,94.35,627
2024/1/12 22:30,1,1,1,93.47,15.91,1198,14.48,94.07,626
2024/1/12 22:40,1,0,1,93.68,15.84,1120,14.47,93.77,609
2024/1/12 22:50,1,0,1,93.88,16.01,1346,14.42,93.49,588
2024/1/12 23:00,0,0,1,92.62,16.02,1745,14.34,93.72,573
2024/1/12 23:10,1,0,1,91.02,15.98,1836,14.43,93.69,570
2024/1/12 23:20,1,1,1,92.69,15.75,1429,14.51,93.73,581
2024/1/12 23:30,1,0,1,93.6,15.75,1219,14.55,93.78,586
2024/1/12 23:40,0,0,1,94.04,15.93,1134,14.61,93.86,590
2024/1/12 23:50,0,0,1,93.98,16.33,1329,14.71,93.33,588
2024/1/13 0:00,0,0,1,93.62,16.72,1714,14.57,93.53,566
2024/1/13 0:10,1,0,1,93.15,16.88,1868,14.43,94.02,569
2024/1/13 0:20,1,0,1,91.6,16.56,1525,14.44,94.46,640
2024/1/13 0:30,1,1,1,92.12,16.19,1275,14.44,94.1,651
2024/1/13 0:40,0,1,1,92.95,15.88,1152,14.4,94,624
2024/1/13 0:50,0,0,1,93.48,16.01,1294,14.6,93.54,593
2024/1/13 1:00,0,0,1,93.65,16.06,1659,14.68,93.34,586
2024/1/13 1:10,0,0,1,92.11,15.98,1918,14.68,92.81,564
2024/1/13 1:20,1,0,1,91.12,15.89,1570,14.66,93.03,562
2024/1/13 1:30,1,1,0,92.62,15.77,1295,14.62,93.56,590
2024/1/13 1:40,0,0,0,93.66,15.8,1153,14.6,93.86,612
2024/1/13 1:50,0,0,0,94.05,16.16,1234,14.62,93.34,595
2024/1/13 2:00,0,0,0,94.2,16.47,1593,14.4,93.63,585
2024/1/13 2:10,0,0,0,94.04,16.7,1876,14.4,93.99,587
2024/1/13 2:20,1,0,0,93.29,16.73,1621,14.41,93.94,600
2024/1/13 2:30,1,0,0,92.74,16.82,1325,14.41,93.83,598
2024/1/13 2:40,1,0,0,92.47,16.86,1228,14.37,94.48,618
2024/1/13 2:50,1,0,1,91.15,16.5,1199,14.53,93.83,613
2024/1/13 3:00,0,1,1,92.36,16.18,1131,14.65,93.49,616
2024/1/13 3:10,0,0,1,93.29,16.3,1264,14.77,92.64,570
2024/1/13 3:20,0,0,1,93.63,16.36,1633,14.56,93.71,576
2024/1/13 3:30,0,0,1,92.41,16.26,1930,14.54,94.15,585
2024/1/13 3:40,1,0,1,91.12,16.07,1637,14.62,93.96,587
2024/1/13 3:50,1,1,1,92.12,15.92,1304,14.63,94.08,603
2024/1/13 4:00,0,1,0,93.2,15.73,1174,14.63,94.03,596
2024/1/13 4:10,0,0,0,93.69,15.92,1221,14.66,94,601
2024/1/13 4:20,0,0,0,93.98,16.22,1541,14.69,93.62,576
2024/1/13 4:30,0,0,0,93.95,16.44,1890,14.49,94.22,578
2024/1/13 4:40,1,0,0,93.36,16.54,1705,14.43,93.9,587
2024/1/13 4:50,1,0,0,92.94,16.68,1387,14.44,94.07,624
2024/1/13 5:00,1,0,0,92.68,16.76,1221,14.49,94.35,622
2024/1/13 5:10,0,0,0,92.55,16.85,1136,14.61,93.98,599
2024/1/13 5:20,0,0,0,92.51,17,1176,14.7,94.22,592
2024/1/13 5:30,0,0,1,91.36,16.92,1487,14.73,94.56,610
2024/1/13 5:40,0,0,1,90.09,16.98,1877,14.93,93.68,579
2024/1/13 5:50,1,1,1,92.63,16.45,1754,15.36,92.53,563
2024/1/13 6:00,1,1,1,93.45,16.27,1352,15.68,92.34,578
2024/1/13 6:10,1,1,1,93.83,16.2,1204,15.89,92.83,599
2024/1/13 6:20,0,0,1,93.97,16.13,1166,16.09,91.4,589
2024/1/13 6:30,0,0,1,93.23,16.15,1277,16.43,89.13,544
2024/1/13 6:40,0,0,1,91.11,16.37,1662,16.68,88.05,535
2024/1/13 6:50,0,1,1,92.41,16.32,1914,16.95,87.35,532
2024/1/13 7:00,1,0,1,93.37,16.22,1603,17.34,85.89,532
2024/1/13 7:10,1,0,1,93.14,16.24,1311,17.78,83.78,526
2024/1/13 7:20,1,0,1,92.08,16.38,1185,18.11,81.4,517
2024/1/13 7:30,0,0,1,91.44,16.4,1150,18.68,78.18,503
2024/1/13 7:40,0,0,1,92.84,16.4,1461,18.8,78.87,503
2024/1/13 7:50,0,0,1,93.15,16.35,1812,19.1,75.85,503
2024/1/13 8:00,1,0,1,92.23,16.44,1836,19.38,76.46,500
2024/1/13 8:10,1,0,1,91.24,16.59,1452,19.78,75.14,491
2024/1/13 8:20,1,0,1,90.42,16.71,1263,19.8,74.28,484
2024/1/13 8:30,1,1,1,91.81,16.7,1211,19.83,74.11,482
2024/1/13 8:40,0,1,1,92.27,16.79,1262,19.87,73.34,481
2024/1/13 8:50,0,0,1,92.71,16.67,1569,20.04,73.03,479
2024/1/13 9:00,0,0,1,93.19,16.6,1980,20.73,71.72,475
2024/1/13 9:10,1,0,1,92.66,16.8,2078,21.54,67.25,468
2024/1/13 9:20,1,0,1,91.41,17.01,1623,22.04,65.64,466
2024/1/13 9:30,0,0,1,90.95,17.11,1348,22.13,64.28,459
2024/1/13 9:40,0,1,1,92.46,16.94,1473,21.92,63.61,449
2024/1/13 9:50,0,0,1,93.14,16.87,1852,22.25,63.16,443
2024/1/13 10:00,0,0,1,92.94,17.06,2115,23.19,60.93,441
2024/1/13 10:10,1,1,1,91.11,17.32,1702,23.63,60.18,443
2024/1/13 10:20,0,1,1,90.81,17.23,1348,22.81,61.03,439
2024/1/13 10:30,0,1,1,91.46,17.03,1350,23.02,62.07,436
2024/1/13 10:40,0,1,1,92.65,17,1749,23.84,59.88,435
2024/1/13 10:50,0,0,1,93.27,17.05,2094,24.11,59.25,439
2024/1/13 11:00,1,0,1,93.36,17.25,1909,24.35,57.98,437
2024/1/13 11:10,1,0,1,92.34,17.45,1582,24.74,55.79,435
2024/1/13 11:20,0,1,1,91.63,17.49,1362,24.62,55.67,429
2024/1/13 11:30,0,1,1,92.54,17.32,1460,24.57,54.81,422
2024/1/13 11:40,0,1,1,93.22,17.24,1855,24.22,55.53,421
2024/1/13 11:50,1,0,1,93.54,17.3,2064,23.7,57.55,422
2024/1/13 12:00,1,0,1,92.67,17.38,1739,23.91,56.34,424
2024/1/13 12:10,0,1,1,91.73,17.37,1398,24.09,54.48,421
2024/1/13 12:20,0,1,1,91.92,17.27,1267,23.8,53.93,419
2024/1/13 12:30,0,1,1,92.79,17.37,1506,24.02,55.08,415
2024/1/13 12:40,0,0,1,93.13,17.4,1882,24.42,54.14,412
2024/1/13 12:50,1,0,1,92,17.46,2011,24.07,53.62,412
2024/1/13 13:00,1,1,1,91.18,17.68,1683,24.16,52.78,412
2024/1/13 13:10,1,1,1,91.78,17.65,1452,24.1,52.16,412
2024/1/13 13:20,0,1,1,91.14,17.64,1288,24,51.15,409
2024/1/13 13:30,0,1,1,91.65,17.59,1366,24.18,51.1,408
2024/1/13 13:40,0,1,1,92.71,17.6,1763,24.08,53.19,406
2024/1/13 13:50,1,1,1,92.75,17.54,2009,23.97,52.93,406
2024/1/13 14:00,1,1,1,92.38,17.63,1660,24.09,52.98,405
2024/1/13 14:10,0,0,1,91.66,17.5,1360,24.2,51.32,405
2024/1/13 14:20,0,0,1,89.92,17.41,1365,24.11,50.51,405
2024/1/13 14:30,0,0,1,87.68,17.72,1786,23.75,51.91,406
2024/1/13 14:40,0,0,1,87.23,17.71,2217,23.32,54.51,408
2024/1/13 14:50,0,0,1,87.24,17.73,2643,22.92,58.2,411
2024/1/13 15:00,0,0,1,87.41,17.78,3084,22.12,62.13,412
2024/1/13 15:10,0,0,1,87.79,17.75,3382,21.58,63.8,416
2024/1/13 15:20,0,0,1,86.25,17.87,2493,20.97,66.08,422
2024/1/13 15:30,0,0,1,85.44,17.83,2190,20.28,68.4,442
2024/1/13 15:40,0,0,1,85.3,17.78,2434,19.42,72.01,480
2024/1/13 15:50,0,0,1,85.33,17.69,2778,18.49,75.63,481
2024/1/13 16:00,1,0,1,84.39,17.71,3220,17.64,78.86,485
2024/1/13 16:10,1,0,1,87.46,17.03,2719,16.91,81.92,498
2024/1/13 16:20,1,1,1,91.12,16.72,2076,16.47,84.2,535
2024/1/13 16:30,0,1,1,92.32,16.6,2268,16.14,85.61,535
2024/1/13 16:40,0,1,1,92.87,16.58,2506,15.87,86.68,510
2024/1/13 16:50,0,1,1,93.28,16.69,2733,15.69,87.37,495
2024/1/13 17:00,0,1,1,93.49,16.7,3029,15.48,88,491
2024/1/13 17:10,0,0,1,93.64,16.7,3355,15.33,88.61,508
2024/1/13 17:20,0,0,1,93.65,16.68,3674,15.06,89.54,546
2024/1/13 17:30,0,0,1,92.55,16.6,3983,14.9,90.1,532
2024/1/13 17:40,0,0,1,89.88,16.67,4345,14.84,90.21,517
2024/1/13 17:50,0,0,1,88.39,16.84,4693,14.69,90.69,513
2024/1/13 18:00,0,0,1,87.63,16.93,4958,14.62,90.66,517
2024/1/13 18:10,0,0,1,87.15,17,5000,14.51,91.07,542
2024/1/13 18:20,0,0,1,87.11,17.04,5000,14.48,91.33,550
2024/1/13 18:30,0,0,1,87.31,17.01,5000,14.4,91.5,537
2024/1/13 18:40,0,0,1,86.9,17,5000,14.32,91.61,530
2024/1/13 18:50,0,1,1,86.27,16.94,5000,14.17,92.17,528
2024/1/13 19:00,0,1,1,85.38,16.94,5000,14.12,92.35,531
2024/1/13 19:10,0,1,1,85.21,16.75,5000,14.09,92.57,542
2024/1/13 19:20,0,1,1,85.3,16.48,5000,13.96,92.71,552
2024/1/13 19:30,0,1,1,85.07,16.27,5000,13.92,92.52,558
2024/1/13 19:40,0,1,1,85.41,16.13,5000,13.87,92.54,552
2024/1/13 19:50,0,1,1,85.78,16.03,5000,13.81,92.67,556
2024/1/13 20:00,0,1,1,85.95,15.99,5000,13.76,92.65,548
2024/1/13 20:10,0,0,1,86.16,15.91,5000,13.66,93,537
2024/1/13 20:20,0,0,0,86.14,15.88,5000,13.61,93.37,535
2024/1/13 20:30,0,0,0,87.13,15.94,5000,13.64,93.68,559
2024/1/13 20:40,0,0,0,88.16,16.09,5000,13.69,93.38,575
2024/1/13 20:50,0,0,0,89.14,16.27,5000,13.6,93.15,573
2024/1/13 21:00,0,0,0,90.05,16.45,5000,13.51,93.21,563
2024/1/13 21:10,0,0,0,90.7,16.65,5000,13.43,93.13,559
2024/1/13 21:20,0,0,0,91.19,16.81,5000,13.32,93.36,555
2024/1/13 21:30,0,0,0,91.53,16.96,5000,13.2,93.86,557
2024/1/13 21:40,0,0,0,91.37,16.86,5000,13.2,94.14,579
2024/1/13 21:50,0,0,1,88.76,16.44,5000,13.04,94.14,577
2024/1/13 22:00,1,0,1,87.13,15.94,4866,12.91,94.28,640
2024/1/13 22:10,1,0,0,86.91,15.56,2905,12.87,94.36,719
2024/1/13 22:20,1,0,0,87.91,15.64,1867,12.89,93.94,693
2024/1/13 22:30,0,0,0,89.04,15.88,1921,12.8,94.13,661
2024/1/13 22:40,0,0,0,89.96,16.09,2111,12.8,93.96,636
2024/1/13 22:50,0,0,0,90.69,16.3,2321,12.79,93.86,610
2024/1/13 23:00,0,0,0,91.26,16.49,2521,12.7,94.05,595
2024/1/13 23:10,0,0,0,91.68,16.66,2689,12.63,94.24,598
2024/1/13 23:20,0,0,0,92,16.77,2838,12.5,94.44,592
2024/1/13 23:30,0,0,0,92.21,16.9,2973,12.4,94.34,579
2024/1/13 23:40,0,0,0,92.02,16.84,3132,12.31,94.38,571
2024/1/13 23:50,0,0,1,88.98,16.4,3325,12.25,94.28,571
2024/1/14 0:00,0,0,1,87.51,15.75,2700,12.11,94.42,614
2024/1/14 0:10,0,0,1,87.5,15.77,2012,12.17,94.43,664
2024/1/14 0:20,0,0,1,88.06,15.94,2135,12.12,94.34,651
2024/1/14 0:30,0,0,1,89.16,16.12,2329,12.07,94.21,643
2024/1/14 0:40,0,0,1,90.04,16.3,2497,11.97,94.16,618
2024/1/14 0:50,0,0,1,90.73,16.46,2666,11.82,94.51,604
2024/1/14 1:00,0,0,1,91.27,16.66,2831,11.73,94.69,590
2024/1/14 1:10,0,0,0,91.53,16.76,2974,11.69,94.57,584
2024/1/14 1:20,0,0,0,91.77,16.86,3125,11.71,94.7,583
2024/1/14 1:30,0,0,0,92,16.9,3282,11.7,94.72,579
2024/1/14 1:40,1,0,1,88.72,16.1,2932,11.75,94.78,608
2024/1/14 1:50,1,0,0,86.5,15.81,2062,11.88,94.49,669
2024/1/14 2:00,0,0,0,86.07,15.78,2119,11.84,94.29,637
2024/1/14 2:10,0,0,0,87.1,15.86,2293,11.71,94.56,606
2024/1/14 2:20,0,0,0,88.45,16.02,2456,11.74,94.73,596
2024/1/14 2:30,0,0,0,89.51,16.18,2618,11.8,94.68,594
2024/1/14 2:40,0,0,0,90.3,16.32,2770,11.8,94.77,587
2024/1/14 2:50,0,0,0,90.97,16.47,2928,11.68,94.65,581
2024/1/14 3:00,0,0,0,91.43,16.6,3083,11.61,94.71,580
2024/1/14 3:10,0,0,0,91.72,16.69,3227,11.61,94.74,590
2024/1/14 3:20,1,0,0,91.7,16.68,3304,11.6,94.42,599
2024/1/14 3:30,1,0,0,90.31,16.37,2436,11.64,94.64,643
2024/1/14 3:40,1,0,0,90.91,16.73,2123,11.71,94.72,646
2024/1/14 3:50,0,0,0,91.33,16.92,2222,11.71,94.22,599
2024/1/14 4:00,0,0,0,91.65,17.06,2367,11.57,94.31,593
2024/1/14 4:10,0,0,1,91.27,16.82,2492,11.57,94.34,584
2024/1/14 4:20,0,0,1,89.07,16.49,2635,11.55,94.47,581
2024/1/14 4:30,0,0,1,87.22,16.27,2787,11.6,94.71,582
2024/1/14 4:40,0,0,1,85.83,16.06,2931,11.61,94.66,586
2024/1/14 4:50,0,0,0,84.85,15.85,3098,11.7,94.27,589
2024/1/14 5:00,0,0,0,85.05,15.72,3250,11.66,94.28,588
2024/1/14 5:10,1,0,0,86.9,15.65,3260,11.72,94.61,584
2024/1/14 5:20,1,0,0,88.34,15.45,2321,12.06,94.92,593
2024/1/14 5:30,1,0,0,89.3,15.78,1968,12.58,93.77,577
2024/1/14 5:40,0,0,0,90.16,16,2115,12.97,93.31,555
2024/1/14 5:50,0,0,0,90.86,16.18,2313,13.32,93.86,553
2024/1/14 6:00,0,0,0,91.35,16.34,2468,13.59,92.33,549
2024/1/14 6:10,0,0,0,91.57,16.54,2565,14.02,91.65,538
2024/1/14 6:20,0,0,0,91.59,16.66,2459,14.63,89.95,531
2024/1/14 6:30,0,0,0,91.43,16.83,2320,15.12,87.79,519
2024/1/14 6:40,0,0,0,91.26,16.97,2243,15.39,84.22,507
2024/1/14 6:50,0,0,1,89.36,16.72,2241,15.74,83.63,499
2024/1/14 7:00,0,0,1,87.31,16.59,2345,16.23,79.3,492
2024/1/14 7:10,0,0,1,86.12,16.43,2528,17.01,74.73,486
2024/1/14 7:20,0,0,1,86.24,16.33,2670,17.42,76.51,489
2024/1/14 7:30,0,1,1,85.99,16.2,2811,17.86,75.22,489
2024/1/14 7:40,0,1,1,85.53,16.1,2942,18.61,71.86,483
2024/1/14 7:50,0,1,1,84.83,16.04,3164,19.19,69.47,473
2024/1/14 8:00,1,1,1,84.67,15.97,3301,19.67,66.23,469
2024/1/14 8:10,1,1,1,85.64,16,2761,20.35,60.9,458
2024/1/14 8:20,1,1,1,84.55,15.87,2055,21.24,54.9,461
2024/1/14 8:30,1,1,1,85.15,15.84,2055,21.38,54.33,455
2024/1/14 8:40,0,1,0,85.5,15.81,2198,21.56,54.05,449
2024/1/14 8:50,0,0,0,86.05,15.9,2326,21.92,52.5,447
2024/1/14 9:00,1,0,0,86.86,16.1,2301,22.33,50.72,441
2024/1/14 9:10,1,0,0,87.76,16.31,2186,22.57,48.67,434
2024/1/14 9:20,0,0,0,89.17,16.52,2313,22.56,47.79,434
2024/1/14 9:30,0,0,0,90.21,16.67,2424,22.71,45.33,433
2024/1/14 9:40,0,0,0,90.96,16.83,2571,23.08,44.39,455
2024/1/14 9:50,0,0,1,90.09,16.74,2700,22.99,45.97,429
2024/1/14 10:00,0,0,1,87.11,16.47,2834,23.45,44.75,422
2024/1/14 10:10,0,1,1,85.93,16.34,2984,23.63,44.17,413
2024/1/14 10:20,0,1,1,85.58,16.25,3151,23.71,43.53,411
2024/1/14 10:30,0,1,1,85.47,16.2,3327,23.94,43.76,412
2024/1/14 10:40,1,1,1,83.86,16.34,3012,24.25,42.57,420
2024/1/14 10:50,1,1,1,82.42,16.31,2141,24.48,43.14,419
2024/1/14 11:00,1,1,1,83.44,16.15,1951,24.44,43.88,414
2024/1/14 11:10,0,1,1,83.8,16.02,2070,24.52,44.6,410
2024/1/14 11:20,0,1,1,83.77,15.88,2227,24.57,44.41,406
2024/1/14 11:30,0,1,0,83.66,15.77,2385,24.59,43.86,404
2024/1/14 11:40,0,1,0,84.92,15.83,2545,24.4,45.21,402
2024/1/14 11:50,0,1,0,86.62,16.03,2703,24.35,45.61,400
2024/1/14 12:00,0,0,0,88.15,16.24,2852,24.52,44.99,400
2024/1/14 12:10,0,0,0,89.27,16.43,2996,25.05,43.35,401
2024/1/14 12:20,0,0,0,90.04,16.64,3159,24.97,45.32,400
2024/1/14 12:30,0,0,0,90.65,16.84,3330,25.07,45.29,401
2024/1/14 12:40,1,0,1,88.47,16.93,3042,24.89,45.39,404
2024/1/14 12:50,1,1,1,83.7,16.82,2102,24.56,48.29,613
2024/1/14 13:00,1,1,1,83.77,16.68,1837,24.88,45.59,465
2024/1/14 13:10,1,1,1,84.33,16.54,1950,24.83,45.21,418
2024/1/14 13:20,0,1,1,83.89,16.4,2065,24.54,47.2,405
2024/1/14 13:30,0,1,1,83.2,16.26,2183,24.42,47.62,403
2024/1/14 13:40,0,1,1,83.43,16.12,2362,24.5,47.89,403
2024/1/14 13:50,0,1,1,83.14,16.08,2548,24.66,46.37,409
2024/1/14 14:00,0,1,1,83.77,15.98,2756,24.22,51.07,412
2024/1/14 14:10,0,1,1,83.88,16,2964,24.04,49.92,416
2024/1/14 14:20,0,1,1,84.29,15.91,3151,23.97,49.94,418
2024/1/14 14:30,0,1,1,84.86,15.97,3328,23.76,49.94,421
2024/1/14 14:40,1,1,0,83.94,16.31,2733,23.05,59.37,427
2024/1/14 14:50,1,1,0,83.67,16.67,1773,22.41,61.29,429
2024/1/14 15:00,1,1,0,84.64,17.01,1262,21.84,62.46,427
2024/1/14 15:10,1,1,0,85.64,17.52,1066,21.32,63.2,431
2024/1/14 15:20,1,1,0,84.66,17.84,975,20.91,64.64,429
2024/1/14 15:30,1,1,0,85.23,17.88,956,20.44,66.88,432
2024/1/14 15:40,0,1,0,85.81,18.03,969,19.99,69.3,440
2024/1/14 15:50,0,1,0,87.01,18.27,1038,19.1,72.86,446
2024/1/14 16:00,0,0,0,87.05,18.24,1002,18.11,77.38,455
2024/1/14 16:10,1,0,0,87.05,18.17,928,17.64,80.15,481
2024/1/14 16:20,1,0,0,85.71,17.98,742,17.32,81.77,483
2024/1/14 16:30,1,0,0,86.03,17.98,653,16.76,83.72,479
2024/1/14 16:40,1,0,0,87.36,17.97,619,16.28,85.26,485
2024/1/14 16:50,1,0,0,87.43,17.92,613,15.88,86.56,488
2024/1/14 17:00,1,0,0,88.22,17.76,577,15.57,87.11,494
2024/1/14 17:10,1,0,0,91.75,17.8,641,15.27,87.88,502
2024/1/14 17:20,1,0,0,92.36,17.71,647,14.97,88.64,505
2024/1/14 17:30,1,0,0,92.56,17.54,631,14.84,89.11,506
2024/1/14 17:40,1,0,0,91.41,17.19,581,14.66,89.44,512
2024/1/14 17:50,1,0,0,90.17,16.94,547,14.44,90.15,521
2024/1/14 18:00,1,0,1,89.84,16.72,534,14.26,90.82,527
2024/1/14 18:10,1,0,1,89.82,16.55,536,14.16,91.35,540
2024/1/14 18:20,1,0,1,89.74,16.41,542,14.03,91.63,544
2024/1/14 18:30,1,0,1,89.47,16.29,541,13.9,92.18,543
2024/1/14 18:40,1,0,1,89.03,16.19,539,13.78,92.39,540
2024/1/14 18:50,1,0,1,88.65,16.09,538,13.71,92.36,535
2024/1/14 19:00,1,0,1,88.42,16,542,13.66,92.41,534
2024/1/14 19:10,1,0,1,88.3,15.93,542,13.52,92.9,536
2024/1/14 19:20,1,0,1,87.93,15.85,545,13.48,93.07,544
2024/1/14 19:30,1,0,1,87.69,15.8,545,13.4,93,548
2024/1/14 19:40,1,0,1,87.54,15.72,545,13.39,93.03,550
2024/1/14 19:50,1,0,1,87.3,15.66,547,13.3,93.21,552
2024/1/14 20:00,1,0,1,87.06,15.6,547,13.16,93.43,557
2024/1/14 20:10,1,0,1,86.98,15.59,550,13.11,93.76,580
2024/1/14 20:20,1,0,1,86.83,15.51,546,13.09,93.97,586
2024/1/14 20:30,1,0,1,86.56,15.49,545,12.99,93.98,578
2024/1/14 20:40,1,0,1,86.34,15.41,546,12.9,94.04,571
2024/1/14 20:50,1,0,1,86.43,15.4,544,12.9,94.12,567
2024/1/14 21:00,1,0,1,86.29,15.37,542,12.86,94.25,564
2024/1/14 21:10,1,1,1,86.12,15.3,537,12.78,94.09,562
2024/1/14 21:20,1,1,1,85.94,15.3,536,12.71,94.06,561
2024/1/14 21:30,1,1,1,85.88,15.27,536,12.76,93.97,560
2024/1/14 21:40,1,1,1,85.84,15.22,536,12.78,93.97,558
2024/1/14 21:50,1,1,1,85.65,15.18,539,12.78,93.85,561
2024/1/14 22:00,1,1,1,85.47,15.1,541,12.68,93.81,569
2024/1/14 22:10,1,1,1,85.35,15.1,537,12.54,93.87,569
2024/1/14 22:20,1,1,1,85.52,15.07,531,12.5,94.41,564
2024/1/14 22:30,1,1,1,85.53,15.04,530,12.5,94.59,561
2024/1/14 22:40,1,1,1,85.58,15.02,538,12.57,94.79,592
2024/1/14 22:50,1,1,1,85.66,15.02,537,12.58,94.9,574
2024/1/14 23:00,1,1,1,85.53,15.01,533,12.5,94.9,562
2024/1/14 23:10,1,1,1,85.48,15,532,12.46,94.96,556
2024/1/14 23:20,1,1,1,85.26,15,540,12.41,94.99,553
2024/1/14 23:30,1,1,0,85.29,15,537,12.47,94.85,553
2024/1/14 23:40,1,1,0,85.34,14.97,541,12.41,94.62,554
2024/1/14 23:50,1,1,0,85.33,14.93,536,12.4,94.67,552
2024/1/15 0:00,1,1,0,85.16,14.9,538,12.4,94.57,551
